1024,1.623303
1024,1.620038
1024,1.628566
1024,1.617280
1024,1.640749
1024,1.619265
1024,1.616663
1024,1.627128
1024,1.623321
1024,1.629975
1024,1.612309
1024,1.609922
1024,1.623115
1024,1.625087
1024,1.614170
1024,1.612799
1024,1.627043
1024,1.617104
1024,1.611026
1024,1.612837
1024,1.623940
1024,1.618741
1024,1.626195
1024,1.613290
1024,1.614831
1024,1.602954
1024,1.612225
1024,1.607933
1024,1.598021
1024,1.603602
1024,1.615417
1024,1.604559
1024,1.610480
1024,1.621181
1024,1.609584
1024,1.620428
1024,1.620657
1024,1.610828
1024,1.607547
1024,1.608038
1024,1.625695
1024,1.616001
1024,1.611554
1024,1.620466
1024,1.616082
1024,1.607187
1024,1.621904
1024,1.601700
1024,1.602064
1024,1.635805
1024,1.613664
1024,1.642195
1024,1.613642
1024,1.616381
1024,1.603632
1024,1.606374
1024,1.609298
1024,1.627136
1024,1.635935
1024,1.607551
1024,1.615882
1024,1.618622
1024,1.608890
1024,1.617039
1024,1.624558
1024,1.628167
1024,1.629480
1024,1.631278
1024,1.623376
1024,1.640206
1024,1.697356
1024,1.654381
1024,1.604916
1024,1.609632
1024,1.620638
1024,1.621249
1024,1.611061
1024,1.617262
1024,1.607478
1024,1.607039
1024,1.724444
1024,1.610421
1024,1.621715
1024,1.627295
1024,1.615258
1024,1.599600
1024,1.621804
1024,1.625667
1024,1.644637
1024,1.760721
1024,1.668656
1024,1.635370
1024,1.650293
1024,1.623503
1024,1.620310
1024,1.626026
1024,1.624751
1024,1.605351
1024,1.627685
1024,1.733122
1024,1.797720
1024,1.634855
1024,1.685141
1024,1.621358
1024,1.814500
1024,1.700191
1024,1.662286
1024,1.602823
1024,1.593278
1024,1.648775
1024,1.622586
1024,1.662009
1024,1.628218
1024,1.611682
1024,1.616632
1024,1.623916
1024,1.619751
1024,1.634209
1024,1.609306
1024,1.624349
1024,1.623422
1024,1.618588
1024,1.681621
1024,1.644399
1024,1.640703
1024,1.609781
1024,1.619450
1024,1.722499
1024,1.798974
1024,1.617308
1024,1.656453
1024,1.696924
1024,1.663175
1024,1.653416
1024,2.044341
1024,1.898044
1024,1.638010
1024,1.625003
1024,1.656095
1024,1.632506
1024,1.650628
1024,1.661525
1024,1.700016
1024,1.667143
1024,1.673799
1024,1.625647
1024,1.627238
1024,1.652759
1024,1.638260
1024,1.618076
1024,1.616937
1024,1.606983
1024,1.607167
1024,1.608215
1024,1.611356
1024,1.630889
1024,1.610854
1024,1.619241
1024,1.675036
1024,1.606544
1024,1.616816
1024,1.605520
1024,1.632871
1024,1.616157
1024,1.618621
1024,1.605132
1024,1.609159
1024,1.625678
1024,1.640352
1024,1.616541
1024,1.609460
1024,1.609273
1024,1.621745
