1,1.827344
2,1.566039
3,1.527000
4,1.500892
5,1.492353
6,1.480504
7,1.475576
8,1.477948
9,1.453209
10,1.463491
11,1.450281
12,1.466502
13,1.453023
14,1.448966
15,1.450718
16,1.436667
17,1.439383
18,1.429962
19,1.447176
20,1.440552
21,1.447998
22,1.444204
23,1.448307
24,1.448921
25,1.442567
26,1.426889
27,1.437332
28,1.439853
29,1.434587
30,1.436630
31,1.438024
32,1.439112
33,1.431444
34,1.438841
35,1.449002
36,1.440573
37,1.431612
38,1.435225
39,1.435663
40,1.434711
41,1.434343
42,1.439351
43,1.432664
44,1.434904
45,1.444669
46,1.431448
47,1.441603
48,1.432593
49,1.461014
50,1.438412
51,1.431629
52,1.436436
53,1.434707
54,1.428138
55,1.434191
56,1.433379
57,1.434882
58,1.436577
59,1.448353
60,1.438556
61,1.432313
62,1.429486
63,1.434315
64,1.436937
65,1.438538
66,1.434987
67,1.429354
68,1.434058
69,1.439683
70,1.438740
71,1.438794
72,1.444613
73,1.440254
74,1.434235
75,1.434877
76,1.434329
77,1.433272
78,1.431660
79,1.442197
80,1.429821
81,1.438113
82,1.435158
83,1.433590
84,1.436722
85,1.434171
86,1.435769
87,1.434566
88,1.441305
89,1.438697
90,1.437945
91,1.436961
92,1.436852
93,1.443372
94,1.433947
95,1.433660
96,1.433501
97,1.441545
98,1.435515
99,1.440334
100,1.433365
101,1.439663
102,1.459649
103,1.439851
104,1.438321
105,1.437215
106,1.440026
107,1.437157
108,1.437016
109,1.438118
110,1.448509
111,1.438235
112,1.431951
113,1.440846
114,1.434963
115,1.435569
116,1.437149
117,1.440141
118,1.437370
119,1.438223
120,1.438424
121,1.438037
122,1.436238
123,1.447215
124,1.444465
125,1.434227
126,1.437612
127,1.439683
128,1.439232
129,1.440408
130,1.443665
131,1.445603
132,1.447322
133,1.442126
134,1.438750
135,1.439221
136,1.451548
137,1.439772
138,1.441938
139,1.436424
140,1.441269
141,1.443529
142,1.438807
143,1.437268
144,1.439063
145,1.442886
146,1.438726
147,1.443655
148,1.438213
149,1.442643
150,1.454244
151,1.484623
152,1.440174
153,1.441970
154,1.439805
155,1.445125
156,1.446641
157,1.441399
158,1.443056
159,1.446079
160,1.438365
161,1.447520
162,1.440080
163,1.441588
164,1.444057
165,1.446528
166,1.445316
167,1.442174
168,1.445647
169,1.444248
170,1.442299
171,1.447989
172,1.445478
173,1.444355
174,1.439899
175,1.447156
176,1.443191
177,1.443013
178,1.442659
179,1.445340
180,1.465347
181,1.445019
182,1.440817
183,1.442846
184,1.447058
185,1.442622
186,1.444983
187,1.448622
188,1.443980
189,1.447136
190,1.446851
191,1.452354
192,1.448969
193,1.458509
194,1.444687
195,1.442770
196,1.444624
197,1.445296
198,1.445270
199,1.441126
200,1.447082
201,1.448316
202,1.481980
203,1.460548
204,1.440707
205,1.441806
206,1.443824
207,1.443391
208,1.446411
209,1.453323
210,1.445589
211,1.446096
212,1.444357
213,1.445274
214,1.456185
215,1.459163
216,1.452953
217,1.444349
218,1.443394
219,1.451161
220,1.447717
221,1.445953
222,1.447707
223,1.457246
224,1.503957
225,1.451678
226,1.447499
227,1.445818
228,1.447931
229,1.449250
230,1.445688
231,1.446447
232,1.447290
233,1.446211
234,1.444252
235,1.449161
236,1.447998
237,1.449901
238,1.448903
239,1.445341
240,1.448307
241,1.451954
242,1.448658
243,1.450744
244,1.447090
245,1.449453
246,1.450158
247,1.450085
248,1.455390
249,1.449162
250,1.446534
251,1.447235
252,1.451321
253,1.451401
254,1.447682
255,1.447381
256,1.450485
257,1.449076
258,1.448878
259,1.446697
260,1.449778
261,1.451092
262,1.448056
263,1.447459
264,1.463828
265,1.449514
266,1.457277
267,1.449990
268,1.454819
269,1.454398
270,1.453566
271,1.452212
272,1.451744
273,1.464376
274,1.451802
275,1.449864
276,1.450255
277,1.451451
278,1.450746
279,1.450319
280,1.452222
281,1.463676
282,1.452240
283,1.454771
284,1.455820
285,1.453696
286,1.460836
287,1.451772
288,1.456641
289,1.455778
290,1.464973
291,1.450564
292,1.448058
293,1.455034
294,1.450352
295,1.455621
296,1.449592
297,1.449910
298,1.451597
299,1.452506
300,1.468046
301,1.454191
302,1.453385
303,1.450613
304,1.452433
305,1.455150
