1,1.899118
2,1.663929
3,1.564464
4,1.542878
5,1.548551
6,1.525091
7,1.516154
8,1.514568
9,1.509760
10,1.498370
11,1.509316
12,1.485806
13,1.495197
14,1.481841
15,1.486975
16,1.499119
17,1.490460
18,1.500478
19,1.475650
20,1.495474
21,1.495730
22,1.494000
23,1.480191
24,1.499881
25,1.490451
26,1.475912
27,1.493794
28,1.491225
29,1.502888
30,1.499921
31,1.502485
32,1.505188
33,1.519742
34,1.496723
35,1.495539
36,1.503160
37,1.507075
38,1.509335
39,1.508296
40,1.517710
41,1.505805
42,1.531912
43,1.528585
44,1.528070
45,1.526544
46,1.539532
47,1.536494
48,1.541114
49,1.548653
50,1.590379
51,1.563608
52,1.567038
53,1.578498
54,1.611885
55,1.585454
56,1.596471
57,1.597730
58,1.618425
59,1.611304
60,1.624443
61,1.628218
62,1.671782
63,1.636068
64,1.642857
65,1.645598
66,1.654998
67,1.660306
68,1.661161
69,1.676163
70,1.678728
71,1.687300
72,1.722139
73,1.708450
74,1.755958
75,1.717740
76,1.727640
77,1.733559
78,1.744389
79,1.749442
80,1.762689
81,1.760471
82,1.778961
83,1.780301
84,1.815088
85,1.799346
86,1.800386
87,1.805960
88,1.812067
89,1.850260
90,1.828982
91,1.870430
92,1.838007
93,1.843946
94,1.848503
95,1.870538
96,1.865022
97,1.869312
98,1.871415
99,1.886311
100,1.891356
101,1.901341
102,1.905981
103,1.907078
104,1.942386
105,1.959822
106,1.929191
107,1.941456
108,1.947943
109,1.954894
110,1.963280
111,1.975925
112,1.979376
113,1.992336
114,2.004509
115,2.019784
116,2.018214
117,2.025417
118,2.039187
119,2.077053
120,2.043591
121,2.059808
122,2.063650
123,2.081573
124,2.113242
125,2.129206
126,2.107583
127,2.106642
128,2.116899
129,2.128221
130,2.140274
131,2.137098
132,2.151863
133,2.177196
134,2.169649
135,2.183645
136,2.214052
137,2.194362
138,2.203152
139,2.209595
140,2.221823
141,2.236261
142,2.235852
143,2.235074
144,2.257139
145,2.260578
146,2.262673
147,2.273157
148,2.279153
149,2.293191
150,2.300998
151,2.298137
152,2.306814
153,2.361613
154,2.329769
155,2.337543
156,2.337132
157,2.348389
158,2.351243
159,2.350383
160,2.364194
161,2.369155
162,2.378070
163,2.381431
164,2.403258
165,2.398512
166,2.409090
167,2.416724
168,2.415549
169,2.433666
170,2.436668
171,2.444940
172,2.451609
173,2.469771
174,2.476677
175,2.482273
176,2.471067
177,2.501603
178,2.515250
179,2.511915
180,2.514409
181,2.534363
182,2.533747
183,2.542445
184,2.570150
185,2.564469
186,2.573732
187,2.573422
188,2.578711
189,2.587997
190,2.613337
191,2.613210
192,2.627107
193,2.631884
194,2.641110
195,2.648050
196,2.658854
197,2.663228
198,2.676542
199,2.691310
200,2.680555
201,2.708188
202,2.699357
203,2.713968
204,2.715517
205,2.740851
206,2.746449
207,2.729122
208,2.747281
209,2.771592
210,2.777723
211,2.766613
212,2.760892
213,2.786725
214,2.803231
215,2.806755
216,2.803485
217,2.801720
218,2.821335
219,2.803404
220,2.840690
221,2.837705
222,2.850083
223,2.838538
224,2.862277
225,2.849781
226,2.883737
227,2.866625
228,2.897039
229,2.881912
230,2.882778
231,2.886090
232,2.864893
233,2.908764
234,2.867537
235,2.894640
236,2.876100
237,2.899654
238,2.889632
239,2.897409
240,2.899376
241,2.927200
242,2.915396
243,2.923515
244,2.929671
245,2.939792
246,2.948049
247,2.962011
248,2.956378
249,2.968749
250,2.978819
251,2.975526
252,2.981855
253,2.994976
254,3.031082
255,3.023456
256,3.022687
