1,317.939935
2,278.611412
3,264.431584
4,260.053637
5,262.182675
6,259.514769
7,257.390345
8,256.939652
9,256.741407
10,254.408351
11,256.240361
12,255.507647
13,254.468122
14,254.424402
15,254.227018
16,254.311172
17,254.066095
18,254.314919
19,254.506629
20,255.551692
21,254.190670
22,254.939850
23,254.203895
24,253.827519
25,253.908646
26,253.497493
27,253.693130
28,252.888290
29,253.293211
30,253.269362
31,253.436806
32,253.213302
33,253.135554
34,255.506455
35,252.971909
36,253.726853
37,252.939077
38,252.953204
39,253.844152
40,254.716991
41,253.067807
42,253.329173
43,252.779737
44,253.150050
45,253.092633
46,253.633502
47,252.912279
48,253.574668
49,252.981217
50,253.059979
51,253.195308
52,254.147143
53,253.144489
54,253.337567
55,253.264163
56,252.996774
57,252.984961
58,253.193579
59,253.100985
60,253.145240
61,265.026058
62,253.765895
63,253.421074
64,253.162771
65,252.955435
66,253.446833
67,253.017047
68,253.989285
69,253.540404
70,253.474009
71,253.318472
72,253.248872
73,253.173614
74,255.255191
75,253.324066
76,254.010609
77,253.162841
78,254.634589
79,253.399917
80,253.204775
81,253.264109
82,253.009677
83,253.232166
84,253.142318
85,253.425208
86,255.445089
87,253.032735
88,253.490502
89,253.233218
90,253.266704
91,253.122590
92,253.260911
93,253.288738
94,253.101601
95,253.041157
96,253.033464
97,254.528653
98,253.262648
99,253.212989
100,254.905065
101,253.468378
102,253.454002
103,254.166992
104,253.470916
105,253.441847
106,253.359727
107,253.523947
108,253.359732
109,253.226816
110,255.574399
111,253.226844
112,253.415758
113,253.400943
114,253.651463
115,253.560352
116,253.216805
117,253.318416
118,253.461898
119,255.064025
120,253.246608
121,253.135550
122,253.219944
123,253.272833
124,253.178386
125,253.325341
126,253.201747
127,253.391289
128,254.377217
129,253.455917
130,253.253001
131,253.480710
132,253.784327
133,253.475477
134,253.206975
135,253.321936
136,253.506958
137,253.686859
138,253.649189
139,253.596996
140,253.213863
141,253.242675
142,253.390138
143,253.353388
144,253.448982
145,253.517954
146,253.463660
147,254.195932
148,253.667102
149,253.619400
150,253.556437
151,254.885884
152,253.484445
153,253.565550
154,253.453344
155,254.086410
156,253.436651
157,253.986321
158,253.393986
159,253.553671
160,253.369659
161,253.370593
162,253.477106
163,253.469929
164,253.565078
165,254.305543
166,254.987091
167,253.499441
168,253.463189
169,253.535647
170,253.640019
171,253.507122
172,253.738931
173,253.544371
174,253.373351
175,253.412257
176,253.398652
177,253.440406
178,254.475198
179,253.730821
180,253.614574
181,253.546237
182,253.452301
183,253.383583
184,253.585741
185,254.301052
186,253.683873
187,253.610287
188,254.191377
189,253.540558
190,254.816539
191,253.531362
192,253.581559
193,253.880746
194,253.822507
195,254.138668
196,253.628691
197,253.878703
198,254.589496
199,253.967331
200,254.171293
201,253.864018
202,253.750568
203,253.782552
204,253.791281
205,253.764324
206,253.654568
207,253.915039
208,253.845047
209,253.624373
210,253.897789
211,253.732055
212,255.396718
213,253.971606
214,253.670316
215,254.019186
216,254.343123
217,253.826372
218,255.701194
219,254.026378
220,253.725199
221,254.054450
222,253.810871
223,253.865495
224,254.132262
225,254.116965
226,254.163073
227,253.817667
228,253.990480
229,253.950207
230,254.014298
231,253.879656
232,253.837111
233,253.985271
234,253.995604
235,253.721757
236,253.831291
237,253.974071
238,253.967199
239,254.355694
240,253.787950
241,253.753953
242,254.022750
243,255.627537
244,253.924246
245,253.866684
246,253.970724
247,253.837010
248,254.009887
249,253.945542
250,254.120841
251,254.054868
252,253.952700
253,253.801721
254,253.873398
255,253.896430
256,253.985336
